
 The run is 10000 proton of 81 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	18.0355 cm  +- 18.1494 cm 	massic: 80.6547 g/cm2 
 CrossSection:	0.0554462 cm^-1 		massic: 1.23985 mm2/g 
 crossSection per atom:	247.059 mbarn 

 Verification: crossSections from G4HadronicProcessStore:
     protonInelastic= 1.24207 mm2/g 	247.5 mbarn 
               total= 1.24207 mm2/g 	247.5 mbarn 

 List of nuclear reactions: 

                       proton + C12 --> 2 proton + B11[62.384]:       1   Q = -16.0189 MeV
                      proton + C12 --> 2 proton + B11[620.190]:       1   Q = -16.5767 MeV
                       proton + C12 --> 2 proton + B11[63.414]:       1   Q = -16.0199 MeV
                      proton + C12 --> 2 proton + B11[633.373]:       1   Q = -16.5899 MeV
                       proton + C12 --> 2 proton + B11[64.147]:       1   Q = -16.0206 MeV
                      proton + C12 --> 2 proton + B11[640.054]:       1   Q = -16.5966 MeV
                      proton + C12 --> 2 proton + B11[648.088]:       1   Q = -16.6046 MeV
                      proton + C12 --> 2 proton + B11[666.779]:       1   Q = -16.6233 MeV
                      proton + C12 --> 2 proton + B11[674.873]:       1   Q = -16.6314 MeV
                       proton + C12 --> 2 proton + B11[68.041]:       1   Q = -16.0245 MeV
                      proton + C12 --> 2 proton + B11[681.049]:       1   Q = -16.6375 MeV
                      proton + C12 --> 2 proton + B11[694.021]:       1   Q = -16.6505 MeV
                        proton + C12 --> 2 proton + B11[7.957]:       1   Q = -15.9645 MeV
                      proton + C12 --> 2 proton + B11[706.395]:       1   Q = -16.6629 MeV
                      proton + C12 --> 2 proton + B11[722.379]:       1   Q = -16.6789 MeV
                      proton + C12 --> 2 proton + B11[726.674]:       1   Q = -16.6832 MeV
                      proton + C12 --> 2 proton + B11[737.747]:       1   Q = -16.6942 MeV
                      proton + C12 --> 2 proton + B11[740.476]:       1   Q = -16.697 MeV
                      proton + C12 --> 2 proton + B11[781.738]:       1   Q = -16.7382 MeV
                      proton + C12 --> 2 proton + B11[784.972]:       1   Q = -16.7415 MeV
                      proton + C12 --> 2 proton + B11[790.901]:       1   Q = -16.7474 MeV
                        proton + C12 --> 2 proton + B11[8.890]:       1   Q = -15.9654 MeV
                      proton + C12 --> 2 proton + B11[803.200]:       1   Q = -16.7597 MeV
                      proton + C12 --> 2 proton + B11[810.230]:       1   Q = -16.7667 MeV
                      proton + C12 --> 2 proton + B11[817.286]:       1   Q = -16.7738 MeV
                      proton + C12 --> 2 proton + B11[834.099]:       1   Q = -16.7906 MeV
                       proton + C12 --> 2 proton + B11[84.735]:       1   Q = -16.0412 MeV
                      proton + C12 --> 2 proton + B11[844.009]:       1   Q = -16.8005 MeV
                      proton + C12 --> 2 proton + B11[864.042]:       1   Q = -16.8205 MeV
                      proton + C12 --> 2 proton + B11[864.207]:       1   Q = -16.8207 MeV
                      proton + C12 --> 2 proton + B11[868.384]:       1   Q = -16.8249 MeV
                       proton + C12 --> 2 proton + B11[87.663]:       1   Q = -16.0442 MeV
                      proton + C12 --> 2 proton + B11[883.994]:       1   Q = -16.8405 MeV
                      proton + C12 --> 2 proton + B11[884.486]:       1   Q = -16.841 MeV
                        proton + C12 --> 2 proton + B11[9.279]:       1   Q = -15.9658 MeV
                       proton + C12 --> 2 proton + B11[91.317]:       1   Q = -16.0478 MeV
                      proton + C12 --> 2 proton + B11[928.467]:       1   Q = -16.885 MeV
                      proton + C12 --> 2 proton + B11[929.447]:       1   Q = -16.8859 MeV
                       proton + C12 --> 2 proton + B11[93.235]:       1   Q = -16.0497 MeV
                      proton + C12 --> 2 proton + B11[937.016]:       1   Q = -16.8935 MeV
                      proton + C12 --> 2 proton + B11[944.094]:       1   Q = -16.9006 MeV
                       proton + C12 --> 2 proton + B11[95.564]:       1   Q = -16.0521 MeV
                      proton + C12 --> 2 proton + B11[957.700]:       1   Q = -16.9142 MeV
                      proton + C12 --> 2 proton + B11[963.713]:       1   Q = -16.9202 MeV
                      proton + C12 --> 2 proton + B11[972.730]:       1   Q = -16.9292 MeV
                      proton + C12 --> 2 proton + B11[984.224]:       1   Q = -16.9407 MeV
                       proton + C12 --> 2 proton + alpha + Li7:     220   Q = -24.6201 MeV
                    proton + C12 --> 2 proton + deuteron + Be9:      16   Q = -31.7727 MeV
           proton + C12 --> 2 proton + deuteron + triton + Li6:       1   Q = -49.4609 MeV
      proton + C12 --> 2 proton + neutron + 2 alpha + deuteron:    1205   Q = -33.345 MeV
                     proton + C12 --> 2 proton + neutron + B10:     185   Q = -27.4106 MeV
              proton + C12 --> 2 proton + neutron + B10[0.157]:       1   Q = -27.4108 MeV
            proton + C12 --> 2 proton + neutron + B10[100.955]:       1   Q = -27.5116 MeV
            proton + C12 --> 2 proton + neutron + B10[112.504]:       1   Q = -27.5231 MeV
            proton + C12 --> 2 proton + neutron + B10[122.675]:       1   Q = -27.5333 MeV
            proton + C12 --> 2 proton + neutron + B10[148.529]:       1   Q = -27.5592 MeV
            proton + C12 --> 2 proton + neutron + B10[174.811]:       1   Q = -27.5854 MeV
             proton + C12 --> 2 proton + neutron + B10[18.083]:       1   Q = -27.4287 MeV
            proton + C12 --> 2 proton + neutron + B10[185.981]:       1   Q = -27.5966 MeV
            proton + C12 --> 2 proton + neutron + B10[198.144]:       1   Q = -27.6088 MeV
            proton + C12 --> 2 proton + neutron + B10[200.711]:       1   Q = -27.6113 MeV
            proton + C12 --> 2 proton + neutron + B10[207.821]:       1   Q = -27.6185 MeV
            proton + C12 --> 2 proton + neutron + B10[210.229]:       1   Q = -27.6209 MeV
            proton + C12 --> 2 proton + neutron + B10[226.916]:       1   Q = -27.6376 MeV
            proton + C12 --> 2 proton + neutron + B10[259.987]:       1   Q = -27.6706 MeV
            proton + C12 --> 2 proton + neutron + B10[269.981]:       1   Q = -27.6806 MeV
            proton + C12 --> 2 proton + neutron + B10[288.371]:       1   Q = -27.699 MeV
            proton + C12 --> 2 proton + neutron + B10[305.789]:       1   Q = -27.7164 MeV
            proton + C12 --> 2 proton + neutron + B10[332.131]:       1   Q = -27.7428 MeV
